GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DataViewerImpl,592,0,28,0,121,0,33,0,19,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DocumentElementDAOImpl,203,0,6,0,46,0,10,0,7,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ApplicationActionEventDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,CommitteeProposalComponentDataDAOImpl,73,0,2,0,18,0,4,0,3,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,LanguageContentDataDAOImpl,108,0,2,0,25,0,4,0,3,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,SwedenPoliticalPartyDAOImpl,34,0,0,0,9,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,QueryHelper,30,0,2,0,7,0,3,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,VoteDataDAOImpl,59,0,0,0,12,0,3,0,3,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ApplicationSessionDAOImpl,4,0,0,0,2,0,1,0,1,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,LanguageDataDAOImpl,25,0,0,0,7,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DataSearchMappingFactory,103,0,0,0,11,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ApplicationConfigurationServiceImpl,87,0,2,0,18,0,3,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ViewRiksdagenMinistryDAOImpl,34,0,0,0,9,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ViewDataManagerImpl,124,0,0,0,42,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,LanguageContentServiceImpl,40,0,2,0,8,0,3,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DocumentStatusContainerDAOImpl,93,0,0,0,21,0,4,0,4,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,ViewRiksdagenCommitteeDAOImpl,34,0,0,0,9,0,2,0,2,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl,DocumentContentDataDAOImpl,69,0,2,0,17,0,4,0,3,0
service.impl/service.data.impl,com.hack23.cia.service.data.impl.liquidbase,SpringLiquidBaseFailSafe,27,0,2,0,11,0,4,0,3,0
